gene	Ctrl-1	Ctrl-2	Ctrl-3	Ctrl-4	XM1845_OE-1	XM1845_OE-2	XM1845_OE-3	XM1845_OE-4
TRIB1	5.324603	5.662491	6.145617	6.589547	5.553663	5.719751	4.881137	6.229509
KCNK7	0.298953	0.148261	0.33025	0.152357	0.241744	0.081988	0.295527	0.330216
NDNF	0.302872	0.141272	0.249465	0.20844	0.174625	0.436194	0.1216	0.298033
OLR1	51.914253	60.878235	58.439453	63.373726	61.787735	50.797138	65.759834	53.953732
DAG1	129.098236	133.917679	133.322235	115.910339	122.596565	130.476822	127.792992	127.706566
ARV1	18.44034	17.503263	18.525162	20.492914	16.069954	14.918868	15.592755	21.618465
NAA20	32.523521	34.569782	26.689085	31.317753	30.472513	31.325624	30.967907	29.488657
CCDC36	0	0	0	0.063456	0.044301	0.096761	0	0.040705
SAA1	0	0.345032	0.323833	0.2599	0	0	0	0
MINOS1	79.324677	35.885376	21.992628	27.236393	14.733719	65.396774	21.263594	29.181328
EHBP1L1	42.628933	34.540081	37.076733	25.408663	38.829571	47.562416	43.814342	46.166634
THAP2	3.58302	4.176188	4.781482	4.646248	4.633855	4.812307	5.211663	4.17239
RNF26	32.866531	33.157516	31.449797	31.506247	31.891567	33.732998	32.449642	32.466949
PPP1R14B	113.591423	128.762299	117.437126	94.125145	129.0737	128.990631	128.277313	123.792526
SSSCA1	32.723797	37.968521	37.704506	30.866505	36.883759	37.543701	39.127224	42.90292
SMARCC1	58.149067	57.06765	59.729805	56.274071	50.735126	52.88937	56.514034	54.859741
ZNF417	4.629902	5.259995	4.916876	4.044357	5.473775	5.049804	4.80219	4.255812
PTPRM	16.967951	16.160849	14.839248	17.69017	13.838122	15.003356	14.059605	20.523132
FKBP2	42.442383	39.007168	28.453749	22.205988	30.087934	36.798126	35.153282	33.684723
VEGFB	44.465359	44.152557	41.056145	37.014389	41.106216	45.56488	43.140423	40.954071
PEAK1	4.169362	6.072968	6.127903	4.608173	5.721777	5.043624	5.538271	7.278432
TNFRSF10D	6.492077	6.111734	5.836691	6.672979	6.999073	6.328071	6.173841	5.858954
MST1	1.092172	1.575585	1.139831	0.585261	0.975709	2.766512	0.96777	1.021259
TNFRSF10C	4.72838	4.38797	5.739146	4.000514	3.420643	3.673159	4.506216	3.893138
GMPPB	13.328868	11.539573	8.040255	8.671474	10.084525	13.717994	9.448395	9.283165
MOB1B	4.616756	4.344709	4.917883	5.205623	4.155769	4.729065	4.559505	4.441314
ZNF622	42.341892	35.290257	36.469078	32.392193	39.144089	41.387749	41.354023	38.73708
CSPG4	21.981291	21.608185	18.185444	14.460325	20.610907	22.400328	20.729496	19.546963
SNX33	3.687781	4.154696	3.784158	3.005866	3.862466	4.291765	3.622803	3.774493
C2orf70	0	0.07392	0	0.313268	0.131119	0.059172	0	0.07248
NABP1	16.443174	16.625599	12.542231	15.69356	14.130613	12.126575	14.867307	12.740966
ADGRF3	0	0.029025	0	0	0	0	0	0.088273
CHD2	34.504684	37.627514	30.145887	26.797382	33.491638	34.553162	31.155899	36.66972
CCDC106	9.174991	8.7022	8.846004	5.989067	7.669455	7.000662	9.798573	6.893283
CEP83	9.259587	8.251781	9.30852	10.485479	9.941321	11.803032	12.645066	6.842509
NUDT4	7.04637	7.284296	7.966639	8.58112	7.381547	7.295943	7.257888	7.683578
PC	33.19804	26.408533	23.940786	23.18026	28.219761	35.516186	34.109821	32.379723
SCAI	4.003875	4.610829	6.448571	5.504013	4.522185	5.041963	4.111278	4.719346
NMNAT1	2.576959	3.344297	3.600501	5.441208	3.016704	3.049494	2.537007	2.177573
LRFN4	43.524315	54.759792	44.426823	30.872313	53.368469	50.487053	55.049618	58.369263
SLC19A1	19.949429	19.043549	19.291269	17.642826	17.641832	22.64922	19.610006	20.242002
HSPB7	80.557098	76.877098	85.490791	73.877831	75.699028	79.781357	74.997108	71.67524
RCE1	23.160601	23.869938	19.903967	24.372852	20.4186	26.776257	28.211838	25.441196
UQCRH	276.545868	252.396851	220.569565	226.155823	221.335938	216.705994	216.500732	214.485519
EIF1AX	38.365486	40.476025	37.740273	42.186996	38.222225	35.083912	38.560421	40.38036
CXorf23	0.953913	1.009933	1.11059	0.724546	0.948204	1.620311	0.650831	0.746616
PSMD1	67.908279	62.163643	62.398228	81.096069	63.092999	68.145248	63.907074	64.707443
ADGRG2	3.70958	4.463595	4.459294	4.950637	3.996075	3.967632	4.295916	4.259034
MUC13	172.379318	173.245865	167.207245	181.147598	217.76532	202.414795	202.760422	210.472733
SUSD5	0	0.023252	0.029449	0.036023	0	0	0	0.046215
HEG1	34.528374	44.799152	34.356716	32.557907	26.023621	28.231482	26.381445	26.920464
C11orf80	6.907716	9.979462	9.710783	10.107945	10.332483	9.025795	10.041318	8.791151
TOMM20	71.308784	71.856873	68.007965	78.519859	61.355659	61.928684	65.491646	70.708984
C1orf100	0.277803	0.207696	0	0.331886	0	0	0	0
AGFG1	20.060516	12.612049	25.997351	15.986748	19.155632	13.013197	12.231132	14.461065
STAT5B	52.554214	57.123585	49.284401	48.26852	47.697899	53.00301	53.271908	53.207119
CD7	0	0	0	0	0	0	0	0.05726
CNP	36.196602	31.45462	15.098064	25.35685	30.011162	33.191822	34.715649	33.050163
JUP	112.208099	112.677757	111.602951	100.171394	120.232872	141.707932	131.211365	123.99736
HAP1	0.319978	0.356564	0.198959	0.227504	0.22631	0.24235	0.196304	0.224606
TDRD12	0.035756	0	0	0	0.024095	0.023539	0	0
EIF1	61.062645	48.298809	46.678307	48.499996	47.916214	45.298767	47.707989	41.315056
ENDOV	8.941687	8.836041	5.173008	6.031518	6.555379	8.001299	6.482454	6.164316
RNF213	48.491528	51.131771	45.227463	42.697384	39.987999	44.367912	51.585205	49.53915
TIGD3	0.232239	0.403981	0.073301	0.268993	0.093898	0.312729	0.203423	0.229491
MARCH10	0	0	0	0.251703	0	0	0	0
PLK3	3.377894	3.355799	3.425372	3.513633	2.880323	4.73377	3.116726	4.446678
NET1	22.764454	23.300337	21.169233	22.960066	22.55508	22.953403	22.44096	23.617023
DPY19L1	17.893354	18.233343	16.35936	18.654154	15.728879	16.766613	17.906609	16.388521
PHOSPHO1	4.321921	2.853901	3.193558	2.289724	2.857836	3.98183	3.59895	3.25366
ZNF791	4.015295	3.572813	5.718745	5.836571	5.509876	5.245122	4.704599	2.871448
PHC3	8.045885	8.150599	8.54774	12.993378	9.522166	9.129946	8.720333	14.985598
GPR160	1.494059	2.01321	2.673266	3.388973	0.890236	2.95445	2.308208	2.139245
CBX2	26.444956	24.840803	22.739477	19.469645	23.930494	26.878876	26.497852	23.413477
SPTBN2	17.078434	17.414555	16.043295	10.48606	19.339745	18.321232	18.34214	17.288326
GOLIM4	53.697407	52.8731	61.169647	46.712902	51.119198	52.546829	50.964008	51.639091
RBM4B	20.091511	14.880948	15.778674	17.707039	18.077217	18.841803	19.078688	16.478731
USMG5	148.538498	148.741135	125.242142	176.352234	141.472885	135.239136	149.053726	148.581253
HOXB2	0.224358	0	0	0.115496	0	0.178138	0	0.074086
C1QTNF1	0.301462	0.197816	0.118936	0.399983	0.101571	0.270177	0.195745	0.167985
MARCH3	0.074129	0.516973	2.015828	0.910368	0.920553	0.10689	0.19203	0.925227
SWSAP1	1.033587	0.8623	0.935327	0.773471	1.074375	1.291136	0.981651	0.996432
RBM4	35.621281	40.349758	40.023983	43.735893	37.025787	42.47406	37.296463	43.175961
XXYLT1	12.268938	12.751561	11.755838	11.515308	11.51564	10.95131	11.766416	12.046329
UBXN2A	2.922265	2.751628	2.665869	2.972457	2.932047	3.419859	2.824981	2.848147
TCAP	0.157017	0	0	0.078201	0.148314	0	0	0.154577
CCS	15.053849	13.486803	12.579426	8.890626	11.302638	12.643538	12.04581	12.050493
CEP19	1.656974	1.331671	1.789733	1.132757	1.115282	1.043761	0.928446	1.365969
KLHL15	4.487664	4.780759	4.454013	5.182157	4.533231	4.592249	4.943688	4.714552
FBXO45	6.238765	6.337801	5.963303	7.092849	6.912143	5.825458	5.819065	6.741544
GNG5	81.891853	79.84053	76.425919	101.221581	93.019165	74.340134	75.301125	84.425514
SLC25A30	8.503164	4.908322	6.105954	7.763639	3.623687	6.649857	4.648315	6.982868
C9orf131	0	0.034159	0	0	0	0.061333	0.085757	0.247532
CD34	0	0	0	0	0.008401	0.01181	0	0
CTSF	5.103835	5.699551	4.760747	5.193994	6.414269	5.248889	5.123434	7.254897
MSRB3	3.364211	3.690751	3.663863	4.124969	3.757736	3.67083	5.539344	4.12569
LEMD3	6.277801	8.262374	6.130598	7.623086	7.669754	7.485243	7.077447	7.46121
C16orf91	13.108027	13.196934	9.966132	8.80147	11.232101	12.137039	10.698407	11.466622
TLR10	0	0.029421	0.037634	0	0	0	0	0.016081
TLR1	0.111732	0.254641	0.20543	0.211074	0.176832	0.207848	0.194967	0.203095
TLR6	1.274918	1.46492	1.497895	1.685333	1.553285	1.820624	1.620351	1.400656
FAM174A	5.440248	5.053829	5.177987	3.765089	4.629254	4.427779	4.054858	4.38657
RGMB	2.205346	3.349169	3.883896	4.058297	3.164947	3.299808	4.222772	3.485464
FAM53A	0.500647	0.473357	0.446863	0.364845	0.312581	0.424632	0.479942	0.791914
CYB561D1	4.347898	2.990347	3.220229	1.661443	3.537672	4.545321	2.30344	4.620941
ZDHHC24	6.631106	5.695341	4.901479	4.102347	4.310368	5.038445	5.546154	4.991213
TRMT10C	23.619461	24.182739	25.119513	28.708757	27.608946	25.831806	25.501219	27.001945
CTU2	7.931212	8.169758	8.643543	10.673397	8.80389	10.060584	9.146114	7.947199
MGA	13.974502	15.522106	31.47967	32.442902	15.629316	17.669586	14.737152	18.358067
C12orf66	3.890764	4.485421	2.329482	5.31289	3.500644	4.03931	3.795787	3.658783
ARL13A	0	0	0	0.078352	0	0	0	0
PIGG	16.109758	17.185825	16.523937	16.885368	15.349724	15.043	14.982853	15.72116
PRPF8	118.8367	122.945213	136.526001	125.496429	135.659393	135.231125	122.002083	135.458771
ADCY6	13.175181	11.302757	10.05411	9.324864	10.417256	11.811848	13.477792	11.208117
REP15	0.805142	1.065104	0.478832	0.445155	0.494213	0.684855	0.628087	0.932873
PITPNA	25.730503	34.805927	26.277544	29.307905	36.066757	31.162771	27.5818	36.590927
DDX23	112.254623	96.16404	98.049698	74.728508	115.334526	85.095947	87.141037	104.853294
ZNHIT2	9.859602	9.769723	8.310174	7.264085	10.488822	10.775916	10.777476	11.45657
EVX2	0	0.019672	0	0	0	0	0	0
ZBTB4	26.727972	24.930805	24.621201	21.936537	24.970512	26.806982	25.44775	25.198055
TNK1	10.205635	9.402578	8.092912	6.700838	8.517236	8.866788	8.622128	7.354037
ZHX3	5.087278	6.412444	6.106069	6.170112	7.759693	4.269766	6.46231	7.347427
PHLDA3	18.041073	16.07052	12.627273	8.832859	13.128335	14.288453	14.792628	15.298925
SLC16A11	0	0	0	0	0	0	0	0.064184
SLC16A13	4.241618	3.007014	3.279895	3.791826	3.379556	3.57485	3.312446	3.506781
GLIS1	0.124211	0.267517	0.157341	0.104151	0.04479	0	0.061962	0
CHRNA9	0	0	0.064798	0	0	0	0	0
SLC6A19	0.022577	0.101054	0	0.092981	0.036514	0.067562	0.154761	0.067099
C11orf45	1.026976	0.930238	0.77118	1.012207	0.98736	1.081992	0.919637	1.100395
EXO1	47.964756	41.404438	44.844353	54.519997	43.647114	46.506737	38.548393	45.788692
RALGAPA1	6.181014	7.152351	7.633357	8.148252	8.097116	7.216487	6.83308	7.933303
LIG4	4.511349	5.839923	5.55122	6.554324	6.066179	5.648942	5.858351	6.507328
TRHR	0	0	0	0.063516	0	0	0	0.069713
GTF2IRD2B	5.999982	5.468962	5.379894	5.710835	6.326597	4.805233	6.995115	5.90639
ABRA	0	0	0	0.065482	0	0	0	0
ATP2A2	88.48201	82.147102	86.73333	102.410088	90.730133	95.477928	86.540871	103.330917
ZWILCH	24.951094	34.695107	29.557928	29.006033	26.849817	27.256664	27.267546	37.195889
RPL4	933.704895	463.472137	939.629028	775.659851	798.167603	839.485718	817.389587	786.007202
SNAPC5	19.288527	15.45662	20.282785	16.958052	16.176868	18.018234	16.626713	14.272761
VWC2L	0	0.02526	0	0	0	0	0	0
C12orf76	5.414343	3.974233	3.798847	2.70435	2.962133	3.295137	4.896317	3.892998
ZCCHC12	0.05236	0	0	0	0	0	0	0
CNTNAP2	0	0	0	0	0.012727	0	0	0
GALNTL6	0.304969	0.294832	0.299323	0.320148	0.305076	0.124779	0.207818	0.221002
LINGO2	0.134315	0.363423	0.28779	0.098777	0.123714	0.16077	0.096041	0.132679
BBS1	10.421622	11.380611	9.774628	5.288068	11.025558	7.995846	9.699026	10.072459
DENND4A	4.799272	6.910147	8.107678	6.913113	4.850205	6.856559	4.924983	7.689478
GCSAM	0.791111	0.136485	0.837108	0.600082	0.168006	0.146698	0.842724	0.242825
ANKRD36C	3.55815	3.770692	5.025053	3.697319	3.709229	3.566593	3.957237	4.048416
MFSD4A	0.445809	0.097301	0.176022	0.160752	0.053814	0.141276	0.017848	0.068106
PELI3	3.643751	3.883565	3.977371	3.339699	3.81865	3.745461	4.655746	3.120832
TTC9B	0.025144	0.025064	0.031744	0.051774	0.161028	0	0.02517	0.024908
MYO1H	0	0	0	0	0	0.032041	0	0
TMEM81	0.868228	1.125144	0.957737	0.957104	0.756447	0.734815	0.964835	0.875746
MRPL11	57.83646	77.641655	73.488876	68.862267	52.786457	61.892799	57.482044	58.970238
IL20RB	1.591129	1.532462	1.860764	1.927924	1.257272	1.264349	1.914183	0.734932
AKIRIN1	40.00209	43.089916	43.608246	55.865463	39.104687	50.80724	46.499611	48.489086
MSL2	11.387002	8.545509	8.319193	11.395437	8.02505	11.059525	7.848274	10.185728
ZNF497	0.08421	0.116516	0.361056	0.173053	0.163428	0.258038	0.284554	0.233249
ANGEL2	9.305265	9.626907	10.9757	9.898811	12.215653	10.699319	10.457378	12.01288
IQCK	4.433646	4.990546	5.407174	6.66574	5.917679	6.185854	6.61721	6.282913
SLCO2A1	5.87552	6.825425	6.003065	5.455544	3.72283	3.396811	3.311996	3.278514
ZNF266	4.726534	5.660976	4.192966	5.306662	4.494939	6.277082	7.445539	4.807875
OR7D4	0	0.005697	0.007215	0	0	0	0	0
SLC29A2	27.508986	20.593294	23.332649	23.426626	27.552465	25.450991	26.433481	26.379379
BRSK2	7.64542	7.775333	6.833111	4.945101	6.753154	7.268209	7.014894	6.455701
B4GAT1	15.024289	12.826753	12.535838	11.464539	12.230125	13.172666	13.089612	12.496691
TMEM167A	16.921877	28.091949	17.946308	24.48835	20.322788	22.153278	19.109907	18.647175
LEP	0.042696	0	0	0.05275	0.054872	0	0	0.052871
SH3PXD2B	3.47457	3.592805	3.46214	2.886202	3.334224	2.862632	3.50352	2.772037
KIAA1551	1.914638	3.660138	4.334745	5.729535	5.204739	5.746614	3.516683	3.511774
LARP7	16.477892	18.137344	20.664831	23.247437	18.424917	23.280571	14.732331	16.642263
FGFBP3	2.425828	2.028812	2.282616	1.485771	1.951334	1.992706	2.408623	1.882952
NR1D2	9.859801	10.333781	9.475438	10.286561	9.144432	9.678198	8.988781	10.434594
BRMS1	41.677612	36.460915	33.020771	34.097481	31.219542	31.932184	39.997089	34.407021
RPL15	296.426392	335.766785	346.91098	234.2491	220.379898	367.681763	324.712189	249.386765
C4orf32	1.782886	1.892926	1.803649	1.93813	1.451943	1.29854	1.373876	1.53124
HRAS	46.505936	33.42033	34.232864	24.20236	32.666439	36.269985	37.231434	40.947639
SRP72	50.993935	52.697224	59.814377	60.874634	53.817287	70.648254	76.3713	53.495285
PCP2	1.452374	0.529721	0.94646	1.044613	0	0	1.063904	0.460354
RIN1	17.768818	18.591871	13.126219	15.225712	16.398907	18.517422	18.749754	18.63344
THAP6	3.026779	3.732458	4.864361	6.446087	3.14611	4.247935	3.162115	3.927541
CEP135	4.346045	4.819477	4.635023	5.286011	4.793921	5.089304	3.941266	4.798882
FZD4	2.187002	2.143717	1.838751	1.565096	1.659845	1.363574	1.61619	1.25249
CD248	0.045667	0	0.070339	0	0.024619	0	0	0
BTC	0	0	0	0.042709	0.044726	0	0	0
PDZK1	0.706078	0.936487	0.94878	0.365933	0.476079	0.297358	0.50525	0.886771
DENND6A	3.515657	7.48199	3.759988	7.337011	6.626283	6.580946	3.535919	4.097714
PDE12	3.05082	3.416994	2.4594	4.460972	4.027399	3.440154	4.382584	3.579355
GLMN	10.662764	10.681375	12.685256	13.950941	15.179231	10.239319	10.072751	14.834421
YIF1A	104.683487	101.54435	88.060005	92.068062	87.189095	107.789062	101.065308	115.587242
CNIH2	0.227484	0.605537	0.313207	0.777495	0.239055	0.229371	0.345293	0.075934
AMY1B	0	0.118543	0	0	0.078915	0	0	0.162833
NDUFA11	74.650955	83.576874	77.110954	64.467041	77.07634	79.917648	78.760025	68.877792
RSRC1	18.543295	18.962803	21.636803	19.718969	19.393827	19.187304	19.26865	17.78418
RAB1B	103.137413	98.447746	100.887703	85.1381	99.304008	108.328987	105.204567	104.999023
PTDSS2	194.468323	184.14473	150.722809	134.29071	168.357773	188.348389	198.089478	164.253815
C19orf70	47.097862	47.382092	44.95631	40.615845	46.412491	45.585243	45.694168	42.374496
C3orf33	2.489696	2.637146	2.218333	3.406992	2.191003	1.814961	2.88796	1.675794
SEZ6L2	12.036375	15.63507	13.203477	9.877172	16.423746	14.755681	12.920543	13.447129
ASPHD1	24.257465	17.387749	16.774508	10.016525	14.451642	18.886568	19.504841	16.098454
KCTD13	12.343251	12.300656	12.581907	8.415141	13.834411	10.80309	12.924967	10.717228
AMZ1	0.221942	0.471706	0.226996	0.118889	0.249111	0.194088	0.445526	0.209796
FUT1	0.753747	0.820334	0.583704	0.586762	0.5499	0.67673	0.658499	0.534828
DHX36	34.881393	40.359657	45.345249	47.495667	39.516983	33.540676	39.974113	46.285694
FBXW8	5.592775	4.411183	4.660438	6.166041	4.547174	6.458252	5.028277	5.646285
CA5A	0	0	0	0.018198	0.022192	0	0	0.012548
ZG16	0	0	0.032962	0.02304	0	0.024555	0	0
KLC2	30.261549	26.701223	24.575699	18.841719	29.568926	29.527462	30.191696	25.982899
SLC22A1	1.02755	0.157396	0	0	0.064656	0.626389	0.312047	0
TEX36	0.186013	0.300799	0	0.625965	0.273207	0.303308	0.395764	0.502054
CTBP2	16.901218	20.344631	16.816563	16.242739	18.440062	20.742458	16.269379	17.229689
CHST2	2.656279	2.707897	2.46938	1.94894	3.249469	2.941749	3.270312	2.917839
ZDHHC14	3.490477	1.680686	1.960735	2.933722	4.698846	6.245681	2.536076	5.171131
ATR	19.974051	19.513535	16.80662	24.057688	18.582453	19.103834	14.799678	21.289291
UBE2C	133.846573	136.194672	147.745865	156.72644	175.03714	154.799988	139.792267	161.211807
DSG4	0.025811	0	0	0.026574	0	0	0	0
GK5	9.930636	10.11514	8.404719	7.98376	7.454064	6.45536	7.860594	8.844728
VCPIP1	3.155986	3.480101	3.096272	3.321054	3.330838	3.388822	3.446303	3.545406
RTP1	0.039518	0	0.099784	0.054249	0.085215	0	0.065933	0
DES	1.60368	0.934632	2.365774	1.224896	0.724988	0.40181	0.416153	0.61661
PDIK1L	1.108793	0.559114	1.067356	1.426151	1.11614	0.971812	1.014279	1.015147
TRAF6	3.915465	2.997487	3.969729	3.537568	3.934087	3.210345	2.740876	5.611648
ZNF654	2.957124	1.730683	2.233142	2.066034	2.652763	2.027984	3.100739	2.436493
TVP23C	7.684918	8.514503	8.086215	9.596972	7.328584	7.476353	8.767754	9.247048
MRPS22	47.503963	61.251316	48.866375	63.943432	58.514271	55.10059	60.826687	52.93425
PACS1	82.433121	65.293793	61.601379	60.83353	59.913395	66.504189	61.373787	63.896431
MARCKSL1	89.165977	82.218735	83.769737	76.856689	75.26178	80.10836	78.025208	73.620895
SH3BP5L	11.029701	10.178736	9.902843	8.013682	10.575225	10.520512	10.115058	10.147681
YPEL2	0.828708	2.210164	2.013338	1.226643	0.67541	0.641919	0.562117	1.222322
CADM2	0.018467	0	0	0	0	0	0	0
ABO	0.395528	0.367424	0.671232	0.359614	0.486036	0.396255	0.423791	0.437453
PSMD2	98.763168	109.559929	77.769669	126.648796	106.536583	86.922348	103.437859	79.567215
FAM182B	0.815067	1.452951	1.061082	0.413808	1.091614	0.914526	1.405165	1.212979
FAM131A	8.599237	8.131812	5.411365	5.260955	5.762761	5.005014	3.8066	4.952655
CSRP2	17.205767	15.353844	17.404985	13.596486	20.653559	14.197677	17.178631	17.013117
INHBC	0.058056	0.056995	0	0	0	0.070193	0	0
PARL	28.011328	23.511606	22.209799	17.315819	20.508802	24.246729	21.762516	18.172638
DDIT3	5.1854	8.792195	10.009845	7.948482	7.781084	6.933063	6.135835	3.191789
PCCA	4.016366	7.494226	3.853088	6.490632	3.554686	4.055147	3.791143	4.715611
HIGD2B	0.099333	0	0	0	0	0	0	0
DCTN2	33.575188	34.677101	34.426357	35.420498	34.722805	37.660843	37.33881	32.74472
NPPA	0	0.132464	0	0	0.321536	0.567994	0	0.297768
ZNF408	8.557231	9.036879	8.953857	8.260447	9.026207	9.833887	8.392411	7.959951
CTDSP2	23.63043	29.268909	21.931091	20.200285	19.364769	20.48061	23.108112	18.281979
CKAP5	70.312637	72.243774	67.248375	77.105087	69.503464	59.913364	62.878902	67.474785
ARHGAP1	32.258125	29.919647	32.705536	34.227402	26.687969	34.480194	30.729254	35.412258
MED16	7.174613	10.488631	8.995694	7.118398	10.678677	8.052488	8.132514	9.885722
ATG13	31.179054	32.979752	32.508488	22.103392	35.390232	23.474611	28.101414	29.047743
GOLGA8A	40.961994	36.15905	46.18343	34.574451	40.022522	39.743919	40.547295	41.383205
TP53I11	1.131916	1.294691	1.510548	0.981861	1.976792	1.936882	1.264195	1.446284
CENPS	16.854782	11.098717	13.172485	21.247036	16.682753	17.303156	16.859449	11.335979
DOLK	13.497572	13.52195	13.568202	12.402195	12.233267	15.012077	15.067792	14.1526
PHYHD1	0.000904	0.000721	0.000453	0.000372	0.000977	0	0	0
CATSPER1	0.772337	0.755621	0.358143	0.343497	1.05225	0.487346	0.261753	0.611373
CCNE2	5.362611	7.978324	5.87464	7.750102	8.240599	5.249569	7.687934	8.48579
PHYKPL	21.555534	24.173719	18.613911	19.214087	22.597076	21.526299	20.854849	24.540398
GRAMD2	0.267029	0.419	0.223909	0.692986	0.249134	0.169613	0.284773	0.211272
ZNF519	3.173414	5.06901	3.635771	4.117097	2.88708	2.674554	3.250773	4.654534
LSM1	38.499161	27.86628	34.650097	33.268932	32.95208	28.015015	38.737362	35.801472
ISX	0.03383	0.068823	0.065372	0	0	0	0.034211	0.034197
BANF1	39.674763	29.960457	35.428806	31.397877	33.269569	27.186493	25.234795	30.93919
CHRNA7	0.08665	0.019339	0.01074	0.057872	0.067424	0.063392	0.060774	0.023647
TMEM9B	21.643923	18.627443	17.098938	19.867575	18.389248	19.521923	15.189434	17.236822
NRIP3	3.47365	4.717131	2.862277	3.815743	3.003147	3.552515	2.764595	2.772644
PTPN2	12.509019	12.754102	16.313278	17.062344	11.603499	15.633592	17.092203	15.489114
SCUBE2	0	0.1335	0	0	0	0	0	0
EIF1AD	19.504978	20.417267	18.172476	22.560032	19.880686	18.781219	20.110428	23.345474
SMAD2	31.618807	35.542503	21.363157	37.6259	46.115051	37.102207	35.172077	33.423241
EIF3F	22.930962	28.248056	25.660347	31.538929	23.609518	52.646622	29.127234	31.519533
ZNF25	0.503994	0.784669	0.552295	0.725862	0.544082	0.371605	0.450635	0.492643
