gene	Sham-1	Sham-2	12-HETE-1	12-HETE-2
Irx1	0.126731	0	0.04666	0.400245
Hist1h4h	3.131879	0.83011	5.509417	3.265396
Copz1	62.821163	69.935379	32.147972	36.097565
Mkx	0	0.0632	0	0.017558
Rrs1	17.438036	13.062819	36.418163	31.275383
Clasrp	4.077146	4.067337	12.974204	11.305233
Rrp1	41.86158	45.850056	83.606567	62.354637
Olfr920	0	0	0.069256	0.08361
Haghl	1.741012	1.075184	6.391379	6.721195
Cdh3	0.503051	0.25294	0	0
Gm10093	2.597096	2.262722	0.410341	0.154318
H2al1o	0	0	0	0.055226
Zfp143	2.745177	2.53225	8.350233	7.730372
Lsamp	0.034198	0	0	0
Plac1	0	0	0	0.351082
Myl4	0.245022	0	0.87817	0.771195
Gapdhs	0	0	0.506226	0.457507
Sap18b	30.084862	31.543283	16.140465	13.472349
Fam195b	10.279955	13.315205	27.453144	26.991419
Dnajc30	8.698929	9.587605	7.609694	7.193438
Prcp	2.311503	1.150976	6.6822	8.719741
Ppm1b	26.144753	25.54789	33.357929	30.854521
Blnk	0	0.289508	3.786549	3.766042
Prpf40a	10.574677	15.419354	9.781507	14.766271
Maml3	0.217465	0.109127	0.663373	0.409552
Fnip2	1.34481	1.893682	7.816854	8.041411
Stk19	8.770698	8.647683	12.117987	11.552416
H2-K1	415.125732	383.756561	960.240784	912.18457
Exoc5	9.96202	10.104178	8.095021	9.018132
Mmgt1	5.822137	7.323896	6.108736	6.181976
Exosc5	14.565266	13.35919	21.900709	15.561689
Taok3	9.491621	9.808304	8.673865	6.626167
Cyp3a59	37.428249	35.272167	6.124244	5.979733
Slc38a10	29.494404	48.937073	58.78397	30.890852
Ddhd2	7.606185	15.27508	19.312449	17.059
Naca	118.870171	128.221924	408.354034	428.839172
Dnaic1	0.281763	0	0.030477	0
Cxcl12	59.033527	32.617912	1.028667	1.555081
Phf5a	23.19585	26.55851	56.051086	50.691574
Zfp873	0.344047	0.688761	0.382773	0.421963
Fiz1	4.259867	3.029719	7.090669	14.242206
Acvr2b	0.298098	1.054408	1.841336	2.249834
Krt79	0	0	0.026401	0
Zcchc14	7.365142	7.257876	26.982449	27.956457
Nol4l	0.171363	0.094875	0.107359	0.130673
Cracr2a	0.052587	0	0.108522	0.030885
Hipk2	3.128649	2.967679	7.601171	7.894361
Tmem151a	0	0	0.248159	0.293449
Stx17	4.314535	6.30234	5.821855	6.723712
Nol10	3.04873	2.336671	8.849624	11.585354
Smim20	11.291254	15.533304	12.236358	15.034891
Obscn	0	0	0.00458	0.006977
Mrps36	8.640202	7.794997	8.511125	7.603674
Rps7	158.618958	163.744705	574.276733	546.727722
Snrpa	10.790723	17.01881	30.432903	25.993975
Hist1h4d	0.331598	0.08296	0.280803	0.429159
Cox5b	115.242958	134.481964	163.091949	147.947311
Zic2	0	0	0.02269	0
Krt5	0	0	15.199212	12.35828
Tmem236	0	0	0.030261	0.076722
Cep128	0.062561	0.083767	0.313967	0.148402
C1qtnf7	0.10337	0	0	0
Sec22c	2.806156	2.486416	1.482227	1.955159
Orm2	268.086639	254.794067	35.465744	40.495613
Zfp229	1.106318	0.967831	0.947775	0.891981
Wdr61	31.665617	36.286762	35.791462	36.973797
Olfr373	0	0	0.172031	0.14888
Ksr2	0.039715	0	0	0.008538
Dot1l	4.960536	4.56214	26.886511	27.760162
Pclo	0	0	0.093835	0.033472
Mdc1	0.988318	1.441393	5.727377	5.734796
U2af1	32.63908	32.02346	101.39537	112.077278
Hist1h2ab	1.378971	1.629598	0.055792	0.118858
Vma21-ps	0.706449	2.902874	0	0
Med9	3.90834	4.527866	12.424915	15.06859
Cd2ap	7.21349	6.059182	36.038414	38.986526
Gdpd1	0	0	2.164608	1.640709
Dlgap4	3.459491	2.62551	17.804934	13.164471
Fbxw20	0	0	0.653161	0
Tmem91	0.118074	0	0.114864	0.045732
Ppp1r1b	1.100093	1.33526	0.136585	0.112384
Ext1	4.834158	7.262687	9.74072	8.059757
Cyp2d22	53.714584	65.575134	27.700632	28.031839
Slc22a12	0	0	0.023766	0
Kalrn	10.187469	13.242301	2.583063	1.693001
Bod1l	2.399842	2.272527	3.507344	3.27326
Akr1b10	0.606196	0.369013	0.987779	0.397449
Armt1	5.197987	4.844094	6.266242	7.457104
Tac1	0	0	0.18004	0.182829
Mospd2	8.23966	8.016665	10.363246	13.094488
Rps17	142.472443	166.27066	529.88623	484.950775
Ttr	3056.057129	2937.110352	1493.666626	1550.330811
Rufy4	0	0	0.085871	0.121574
Ces2c	33.604168	20.302731	22.328871	25.040611
Suclg2	67.840088	77.783951	70.208786	69.374702
Patj	1.275136	1.775792	3.594121	4.13765
Sphk1	0.103624	0.027394	0.705034	0.655156
Ccdc62	0.82825	1.878299	0.94427	0.939615
Ssbp3	7.639808	7.962584	12.436025	10.340919
Zscan20	0.298252	0.37019	2.096776	1.96304
Rbak	0.661697	1.066813	1.529224	2.342586
Slc25a3	151.10907	165.479645	203.588516	180.586456
Ugt2b38	86.217155	71.923004	22.386103	23.883055
Serpina10	260.498627	293.273132	38.412605	43.707638
Ppp4r1	12.857142	8.897425	23.254765	21.70277
Ces1e	52.460648	53.097248	11.986117	13.458776
Olfr99	0.109199	0	0.365795	0.061242
Cldn24	0.074056	0.076307	0.083503	0.021199
Rcc1l	6.659231	8.495182	21.82065	19.782864
Flot2	18.032091	15.427404	40.097969	36.064106
Rps12	114.700264	109.467751	555.2146	490.712311
Hist1h2af	1.412194	1.937177	0	0
Rpl34	134.188995	157.558044	410.345612	404.759369
Zfp13	0.753188	0.093642	1.737758	1.380584
Gmfb	8.714618	9.398521	13.931082	14.39658
Abca14	0	0	0	0.010442
Irgc1	0	0	0.03017	0
Pgghg	6.591367	6.192506	7.477013	7.378812
Zfp27	2.148128	2.318062	1.011523	0.85466
Lmtk3	0	0	0.010961	0
Iah1	43.895687	50.869942	19.769636	17.89193
Obp2a	0	1.495989	0.557344	0.604515
Pgk1	86.133904	98.513077	679.184143	773.182556
Wisp3	0	0	0	0.034725
Lmnb2	1.698173	1.828702	6.10847	6.482869
Trim54	0	0	0.852173	1.268381
Qk	9.806867	9.220808	28.842266	28.975523
Cd200r4	0	0.100931	0	0
Rpl13a-ps1	7.505742	6.983035	0.316615	0.091863
Gm10110	4.892965	5.678063	4.709671	4.28925
Btbd3	0.831988	0.664844	3.918454	5.700648
Zfp119b	1.754928	0.948513	1.084583	0.567159
Scfd2	4.473528	7.086309	2.701856	3.766791
Rai1	2.986681	5.244017	17.352268	15.872572
Zfp954	1.745558	2.012711	8.615401	7.504744
Defb45	0	0	0.215698	0
Cttnbp2nl	1.171808	0.901855	3.952271	4.809578
Ear6	0.014032	0.037768	0	0
Tex33	0	0	0.119059	0.049015
Ifnlr1	0	0	0.052909	0.161454
Cnih4	6.082915	1.822326	15.134343	14.960526
Fmr1nb	0	0.886463	1.017998	0.737402
Tgif2	0.345317	0.38854	0.656816	0.83175
Ces3b	236.039261	185.586655	113.465973	123.282936
Lancl2	2.033943	1.805069	3.664202	3.505142
2700097O09Rik	2.707181	4.042686	4.363988	7.473973
Btbd9	1.646627	1.282552	4.641291	4.224196
Gspt1	42.024963	42.6875	63.515915	61.961136
Olfr1373	0	0	0.016956	0
Erbb4	0.141406	0.193167	0.009199	0.013981
Tnfaip8	0.730424	0.316033	1.155237	0.263296
Rapgef2	4.316848	3.291757	9.621227	8.241115
Gak	22.5131	20.63043	46.401035	40.642063
Cks2	6.424921	8.562493	24.263582	28.766901
Opcml	0	0.015157	0	0
Morf4l1	77.694328	82.997063	151.748627	150.401779
Trank1	0	0	0.081151	0.208348
Nectin2	14.265289	13.668093	44.191994	32.269287
Rpp25	0	0	0.389054	0.19754
Erbb2	0.066947	0.060565	0.403334	0.082184
Rpl17	114.527771	115.471954	520.258789	556.187988
Serpinb9e	0	0	0.359774	0.42372
Serpinb2	0	0.151044	0.054718	0.056886
Itgb1bp1	3.688289	5.293386	10.802783	9.224174
Tmem65	1.198983	1.900922	6.26687	8.166322
Borcs7	2.852468	3.248335	2.142833	1.748001
Tubb3	0.107329	0	0.518652	0.391252
Ftl1-ps1	373.014465	353.18811	188.470001	5.850356
Zfp706	16.775164	17.185114	25.561104	23.993187
Hsd3b3	46.845116	35.681877	10.575585	10.58798
Arf2	6.37182	6.059126	9.208237	8.989304
Cyp26c1	0.227183	0	0.181564	0.075328
Adam1b	0.029419	0.029694	0.161377	0.033647
Ap3b2	0	0	0.034951	0
Rpl9-ps6	24.322605	25.754807	2.615937	3.056703
Acat3	71.656281	61.638981	49.114956	45.822491
Ifit3b	2.426324	2.120203	8.023104	9.482173
Nsl1	0	0.124431	0.07943	0.201534
Fabp4	10.465545	10.463812	6.809731	6.147186
Zfp398	0.690799	0.490475	1.642965	1.794679
Mppe1	4.78687	4.685538	2.643478	2.448754
Syt9	0	0.053018	0.023275	0.029065
Tlr12	1.828151	0.73057	0.052278	0.035392
V1ra8	0	0.056844	0	0
Cys1	0.37689	0.388488	0.99172	0.276995
Timm17a	4.559082	3.757266	6.365683	7.286012
Cnr2	1.183218	0.810606	0.071583	0.058153
Armc9	0.190147	0.2387	2.91447	2.33638
Tubb4a	0.104985	0	0	0
Lilrb4a	2.0346	0.539198	0.532285	0.15906
Srpk2	1.455424	1.976184	7.154424	5.55075
Kcnj15	0.070286	0.070583	0	0
2310039H08Rik	25.470665	30.667269	23.182499	22.952824
Cyp2c67	103.052353	82.044746	57.044949	55.497288
Mysm1	3.463253	2.844566	4.245742	3.78379
Ganc	3.537624	2.954562	1.523106	1.330832
Rpl7a	159.512421	155.639633	671.893982	623.845947
H2al2a	0	0	0.306094	0
Ncs1	0	0	0.039703	0.024125
Atp5g2	68.118759	63.25108	217.32579	198.436325
Cks1brt	0.04647	0.051302	0	0
Cebpzos	9.947627	9.476505	14.785063	17.446911
Sim2	0	0	0	0.107231
Hist1h2bk	5.895479	5.52599	0.356067	0.407171
Ppox	6.761437	5.896227	10.264947	11.656399
Lypd4	0	0	0	0.083598
Gm5239	21.397329	20.725756	0.071516	0
Zfp677	0	0.121405	0.332018	0.49091
AI413582	1.016386	2.284799	15.013541	20.516876
Zfp512	3.969972	2.557587	9.103812	8.906778
Ei24	71.005692	75.398712	44.836376	40.921947
Kcnc3	1.368936	1.473237	4.296906	5.142995
Zfp599	0.042072	0.113245	0.077452	0.169575
Hikeshi	9.820282	9.282545	8.025622	8.28618
Vmn1r51	0.038254	0	0.019985	0
4833420G17Rik	9.933359	9.170403	7.604372	8.333727
Actg1	17.292109	21.951277	692.289917	903.933228
Ces2f	0	0.209803	0	0
Tcp11	0	0	0.036006	0
Zfp28	0.045083	0	0.237059	0.919455
Phactr2	0.992804	0.646964	0.901544	0.415365
Impdh2	12.608625	12.545245	68.830429	66.134315
Klhl24	7.908933	6.119811	5.145093	6.907877
Hdac10	2.036197	3.595304	3.756228	3.911884
Acadm	93.99279	104.241234	96.88826	103.02668
Cfl2	8.522366	11.1252	24.527845	27.331507
Zfp938	1.503531	2.609352	0.843301	0.833793
Mtap	4.656507	4.593354	24.981392	25.662619
9130023H24Rik	0.587295	0.933682	1.077648	1.363792
Atp11c	38.029419	34.921062	3.060573	2.525804
Kdr	7.280495	4.371494	0.536117	0.575187
Ufc1	42.956921	48.608467	39.339012	36.376846
Cped1	8.553251	8.912837	2.366332	1.434717
Mrpl42	35.04369	50.758087	42.30827	30.261934
Nrg1	0	0.066354	6.584767	5.182631
Ica1	0.241552	0	1.608288	1.228583
Rpl35	80.128502	84.802681	313.588074	295.595795
Msln	0.926479	0.1895	0	0
Ccni	32.429142	28.484478	61.449776	65.8564
Manbal	8.408683	6.118416	34.401035	33.377197
Hist1h2ak	0.807391	0.858038	0.263899	0
Zfp780b	2.527236	1.760471	1.528922	1.394506
Ing2	1.774437	1.891841	5.855007	8.080468
Lrrc40	7.053851	3.151554	4.590921	4.507064
Sox7	0.395141	0.122721	0.13144	0.357753
Mapk3	8.963492	8.472368	48.016888	37.915874
Kif1b	18.718557	19.452961	23.516827	25.810747
Zfp26	0.900768	0.62947	1.662234	2.516382
Aldoart2	0.030231	0.030514	0	0
Calml3	0	0	0.07792	0.078995
Bbs5	2.502134	0.618928	3.644632	4.252659
Clip2	0.240466	0.262567	3.434476	2.837479
Numbl	0.035335	0	3.576632	4.481614
Hspb11	0	0	8.91764	7.268196
Pstk	3.619961	5.992971	12.35848	15.927723
Cd300lb	0.206	0	0.11508	0.146406
Nol7	29.138544	31.819233	50.579147	34.406868
Ldha	578.879211	494.155731	1018.389282	1125.750854
Serpina11	37.234314	35.275082	13.812796	14.110022
Gpr84	0	0	0.794361	0.852124
1110038F14Rik	5.39201	3.294784	9.648679	9.446612
Grm4	0	0	0.04881	0
Zfp993	0	0	0.059198	0.141557
Scoc	6.556571	7.4893	12.471443	12.597824
Parp10	11.229139	7.637508	19.419971	16.626553
Naa15	6.989141	7.872429	10.555796	12.210707
Hacd1	7.323176	6.990295	22.853266	26.837849
Zfp35	3.45768	2.325803	6.124465	5.533344
Rpl27	103.575439	110.13678	620.675598	591.938965
Usp31	0.793205	0.712553	3.962974	5.308401
1190007I07Rik	6.49636	7.586808	10.966609	10.366781
Krr1	4.766976	5.718642	7.741376	5.449885
Slc39a4	30.649347	21.941181	57.245243	46.356693
Mapk1	24.437935	19.293867	34.065678	44.251472
Alg11	4.743709	4.605746	6.461176	7.627428
3300002I08Rik	0.5407	0.496052	0.373077	0.319249
Bcl9l	7.935115	5.352755	8.599643	10.580075
Zfp947	0.115183	0.311207	0.874065	0.878599
Tmed5	27.16934	30.397169	17.44137	18.658506
Lrrc43	0	0	0	0.016029
Stk24	6.861395	5.962626	26.817221	28.705164
Gm10131	7.326863	8.500915	3.237998	3.082419
Cyp26b1	1.326326	0.111174	0	0.050071
Ddo	3.333536	5.358837	6.347949	6.705116
Wscd2	0.046603	0	0	0
B9d2	3.988218	3.2785	4.635785	7.043958
Nmral1	3.969065	3.721301	1.64951	1.107996
Ube2d2b	0.05974	0.060299	0.075444	0.373141
Syne2	1.16482	1.041998	8.154396	7.010691
D630045J12Rik	0.068862	0.089463	3.368122	2.699685
Rps15	270.388	267.716766	739.868835	718.824341
1700112E06Rik	0	0	0.481263	0.681526
Snu13	11.81362	13.797252	57.334099	54.478817
Zkscan7	1.88472	1.521109	1.168028	1.350185
Arhgap22	0	0	3.99711	6.004433
Snrnp70	32.210579	33.41634	30.13414	34.73616
Eno1	103.591934	117.590393	1997.243042	1998.296143
Sema3e	0	0	2.203764	2.748943
Zfp773	0	0	0.295289	0.167038
Nup98	4.846904	5.826989	12.081954	13.263011
Aox1	19.167627	15.241892	8.190473	9.235108
Col23a1	0.035435	0	0.019407	0.009936
Jazf1	0.13651	0.136851	2.116989	3.162204
Klhdc3	22.573231	24.097631	52.578598	51.27449
Slc22a28	23.938753	16.42458	1.829375	2.225932
Ccdc102a	0.170483	0.174768	0	0.048802
Gm10134	0	0.173436	0	0
Sox11	0.012062	0	0	0.006765
Slc22a21	0.299985	3.125424	0.50313	1.694551
Zbtb18	4.192294	4.296104	16.600201	16.913391
Brwd3	1.204347	1.182215	1.41887	1.610295
Glyat	76.311081	115.817459	23.618036	19.922674
Pcdhb5	0	0	0.015661	0.015904
Hist2h2ab	2.505804	2.146703	0	0
Cycs	19.97788	26.002512	49.507099	52.861866
Sfxn4	0.037725	0	0.168017	0.091302
Mapk15	0.613645	0.339922	1.312726	0.642815
Tnfrsf11b	1.563756	0.931359	0.088407	0.039901
Hsd3b2	9.296824	2.315444	1.087675	0.380266
Rnf217	2.24327	2.701536	3.64317	4.901693
Chadl	0.100963	0	1.248201	1.683047
S100a7a	0	0	0.075729	0.087844
Chil4	0.027856	0.064894	0	0
Utp14a	5.688498	5.892427	14.758039	15.438895
Chchd1	23.235741	28.237604	47.597668	44.95261
Slc22a8	0	0	0	0.032221
Prpf38a	6.693218	6.182623	14.154308	15.134421
Ap3s2	4.011721	4.651055	9.339592	8.614017
Hspbp1	13.425222	16.476097	29.200031	35.579903
Gpatch1	3.127326	3.628565	7.320194	8.274301
Alms1	0.10264	0.107389	0.751335	1.050635
Arl9	0	0	0.337691	0.535895
1700027J19Rik	0.387205	1.076718	1.63971	2.863723
Ppcdc	1.755699	3.425162	6.350529	9.477609
Rnf183	0	0	0.218484	0.098115
Gpx1	1133.940308	68.594933	235.619019	906.620972
Chd4	18.467022	15.314579	57.532436	50.288017
Slc24a3	0.099056	0.074987	1.122991	1.054039
Uqcrh	143.227356	154.299423	100.757133	107.335075
Ptcd3	12.108553	18.16272	15.099039	17.998602
Rpl7l1	24.470694	28.564741	47.773258	49.645321
Crem	23.979197	22.581669	11.379979	11.592967
Zkscan8	1.23359	0.985519	1.481108	1.742438
Nupl1	5.281484	5.247944	12.693227	14.776299
Dpp3	22.47945	23.598167	42.213951	36.527885
Srrm4	6.112651	2.574318	2.546679	1.882203
Cyp4a32	13.515358	31.520887	5.766223	5.659477
Pepd	21.11454	17.370459	27.637966	25.327703
Brpf3	7.106726	9.110356	10.623798	15.294789
Amd2	2.776235	3.564361	2.180045	2.202562
Hist2h2aa2	28.143568	34.001652	57.695084	53.310764
Nr6a1	0.647914	0.366438	4.429642	3.918269
Slco1a5	0	0	0.021408	0
Klk8	0.536066	0	0	0
Pym1	7.824288	5.88729	14.391388	13.114886
Gpn1	3.631113	6.965508	7.242849	8.806883
Dzip3	0.417919	0.346949	0.673988	1.073129
Ipcef1	0	0.033498	0	0
Mtx1	21.957256	20.246908	32.657333	29.49325
Fbln2	0	0.197105	0.707984	1.113743
Gm8973	0.427995	1.016859	0	0
Vrk2	0.741964	0.059923	3.713907	3.532993
Cnnm2	1.516817	1.553657	1.992633	2.493156
Hcst	0.936864	0	0	0
Mocs1	39.386906	33.790714	12.39655	7.465381
Prr36	0	0	0.13193	0.30209
Med14	1.598246	2.160598	3.966928	3.985246
Cenpj	0.527511	0.393776	0.753373	0.854196
Fam172a	1.563932	1.634399	2.997431	2.193426
Zfp69	0.08488	0.128513	0.753728	0.584889
Arih2	14.495497	14.078557	37.881958	36.841084
Rab44	0.243962	0.098499	0.130746	0.177868
Izumo1	0.402375	0	0.104743	0.037001
Hist1h2bh	11.02151	9.930199	1.225916	0.92589
Ghrl	0	0	0.695052	0.444064
Tnnt1	0	0	1.426888	0.326128
Rab3ip	11.629194	10.12267	17.87126	14.186798
4430402I18Rik	0	0.226727	0.083898	0.056135
Ano6	1.385634	0.519169	8.456962	11.152222
Ifi27	85.566559	74.271072	133.859253	129.109528
Hist2h2aa1	23.27021	28.855736	48.909637	44.360825
Paqr9	39.033131	47.998161	8.806704	7.005598
Chil1	0.610654	0.412993	0.397954	0.17077
Plcxd1	0.491181	0.575607	0.302394	0.93423
Ethe1	22.353584	22.780018	66.209488	57.740433
Gimap8	0.954562	0.617933	0.522204	0.306361
Zfp428	0	1.068409	6.137222	3.622027
Hvcn1	0.040302	0	0.039474	0
Gpbar1	0	0	0.0515	0.034516
Ccdc146	0	0	0.046938	0.082668
Cdpf1	0.603277	1.31727	5.632831	5.013934
Hist1h4k	1.611435	1.468052	0.493589	0.82618
Tank	6.415467	8.40149	6.287164	6.408546
Aox3	136.619461	92.465668	8.64672	9.650077
Clasp1	2.90868	2.032814	11.874075	12.937414
Lrrc51	0	0	1.671031	1.404788
Hhip	0.264236	0.401433	0	0
Siva1	4.375721	1.525594	3.658114	4.549593
mt-Nd1	4147.992188	4634.366699	2055.404541	2145.520264
mt-Nd2	3763.46875	4115.674316	1354.775879	1422.934326
mt-Co1	7792.261719	9631.393555	11305.945312	11714.798828
mt-Co2	3672.560059	4514.683105	1067.971558	1055.509033
mt-Atp8	3837.709473	5493.805664	511.409546	529.824951
mt-Atp6	4163.085449	5757.614258	191.412827	205.174164
mt-Co3	3404.114258	4415.216797	880.722412	932.673218
mt-Nd3	880.762939	1152.52356	111.614891	97.421707
mt-Nd4	2964.418213	3748.646484	1343.161255	1319.022461
mt-Nd5	2306.718018	2544.99585	1621.02124	1444.251343
mt-Nd6	2150.403809	2385.682861	1134.233765	1033.508789
mt-Cytb	6747.140625	8810.010742	956.088684	895.083618
Selenop	2959.07373	3262.941895	2804.237793	3034.954346
mt-Nd4l	2041.994507	2445.060791	772.449585	687.386719
C330021F23Rik	0	13.41346	8.212373	5.093107
Tacc1	17.268908	14.879009	6.05064	5.377515
Ifitm7	0.054989	0.055504	0	0
Cpped1	16.582775	19.136744	13.688625	12.24186
Cd209b	0	0.148872	0	0
Aurkaip1	35.148811	40.430054	49.704639	48.359978
Zfp979	0	0.052008	0	0
Zfp987	0	0	0.019786	0.020093
Dhrs3	18.739803	19.255541	4.22494	2.027041
Ubr4	20.02825	11.378629	39.754551	30.819462
Hnrnpr	5.021127	9.527843	7.748761	9.938325
Med18	0.775573	0.482031	3.123727	3.011373
Phactr4	6.464567	6.617687	11.305427	12.733607
Cyp4a12a	107.968292	69.069191	31.624777	38.97979
Cyp4a10	36.166225	114.292633	82.332359	95.639801
Muc5b	0	0	0.008636	0.011142
Adamtsl1	0	0	0.241231	0.02219
Olfr45	0.032285	0.097762	0	0
Prpf4	3.464601	3.06791	6.382256	6.652161
Cdc26	8.199799	10.576009	5.203592	5.309153
Slc31a1	49.695087	56.265141	11.939312	12.060058
Fkbp15	10.166262	8.680429	6.861887	7.177427
Slc31a2	3.027116	1.71324	8.064732	8.504568
Mup21	1161.584229	1127.522583	136.715408	134.969833
Mup3	6366.518066	6816.734863	4102.442383	4335.91748
6030445D17Rik	0.058011	0.058554	0.096115	0.032535
Anks6	0	0	0.256786	0.479379
Ipo7	20.01856	26.234756	45.804195	51.872276
Tmem42	2.784731	2.71184	8.57742	6.84646
Pomgnt2	0.799856	1.409942	4.639036	4.581428
Trim12a	2.940032	2.890784	7.739385	7.283838
Vps37b	7.644593	8.94733	38.687702	37.54533
Numa1	11.392369	11.155497	25.728426	27.807404
Rtp3	17.291918	20.126556	0.674443	0.966764
Impad1	9.368554	9.329742	14.378118	14.983668
Wdr6	3.026457	1.383622	8.688492	8.435747
Serpina3c	26.348324	25.991688	0.175118	0.076213
Serpina3f	25.967642	1.142713	0.123137	0.173395
Serpina3b	0	0	0	0.027159
Serpina1a	3415.758545	3042.159668	1866.88623	1964.439941
Akap13	10.346756	9.744777	8.669556	11.033
Msl2	4.872473	6.08552	9.037503	9.478447
Zfyve26	9.025158	6.442838	7.87213	6.59899
Rdh11	9.610052	11.552097	38.428825	37.019356
Mthfs	10.519839	14.476494	11.158878	11.60616
Hmgn3	0.144133	0	2.069298	2.632782
Klk1b4	1.508548	0.137828	0.336454	0.602851
Hmgb1	27.608074	17.132069	74.00341	75.1287
Lsm14a	17.930056	19.22064	40.684738	44.587898
4931406P16Rik	4.156549	3.953163	6.60479	7.677457
Mfsd7b	2.070778	1.300474	5.216629	5.052302
6030419C18Rik	0	0	0.050559	0
Zfp932	2.353365	2.266545	2.048352	1.897879
Tecpr1	2.065755	1.9676	3.431832	2.899845
Ttc32	6.925678	7.33729	5.507282	6.973784
Fbxl18	1.200364	0.587798	6.269324	6.617034
Wdr35	0.578153	1.312473	2.527712	1.681361
Gm5113	1.114659	1.248315	0.718121	0.574904
Ifi208	0.27441	0.218011	0.046418	0.037605
Pilrb2	0.342099	0.425744	0.138759	0.218206
Pilrb1	0.554757	0.719411	0.666974	0.77684
Zbtb16	12.654494	12.05615	6.329114	6.00003
Fxyd6	0.224134	0.39591	0.030946	0
Vkorc1l1	14.586691	9.904449	22.092049	16.944996
Zbtb6	1.622886	1.557954	2.687756	2.276512
Rnasel	0.983604	0.718534	0.125305	0.1737
Zfp810	1.114012	1.418898	0.294132	0.375131
Zfp772	0.444081	0.394167	1.639274	1.381845
Ecsit	16.392706	17.998514	17.9536	17.833384
Hmcn1	0.530894	0	0	0.006279
Oas1g	0.27888	0.277835	1.493951	0.741302
Nck2	0.090408	0.36502	1.598642	1.740947
Gm10184	6.240522	6.79025	2.182685	1.845856
Zfp617	3.250378	3.702747	4.120106	5.223476
Fbxl12	2.393278	1.438866	2.934043	3.881932
Vsig10	0.118325	0.214005	1.38711	1.489795
Olfr18	0	0	0.019117	0.019413
Suds3	32.022751	36.854156	44.789845	44.157154
4921513D11Rik	0.361917	0.372799	0.452727	0.48331
Myo1h	0	0	0.022013	0.093012
Bub3	11.767632	8.878632	14.41495	16.896261
Gm16519	0.082	0.124152	0	0
Rps12-ps3	14.157938	14.827482	29.900923	21.868425
Unc93a	0	0.361611	0	0
Hes6	15.93259	12.568334	15.968166	14.399085
Slc22a7	18.357201	9.295943	7.692854	8.180411
Polr1c	14.819551	20.946989	58.446285	64.360176
Jchain	0	0.258451	0	0.047951
Xpo5	5.979413	5.185462	20.506573	20.414459
Col4a4	0	0	0.043015	0.02781
Eif1ax	7.074955	7.623818	15.357644	14.876736
Frat1	1.273736	1.908947	0.98335	1.416681
H2-M9	0	0	0	0.079279
H2-T23	89.344826	74.285835	174.264694	172.828293
Nipal1	1.298141	2.015379	8.473662	11.936477
Cnga1	0.007199	0.015487	0.020213	0
Cyp2c54	173.042603	232.208542	38.450329	40.837658
Cyp2c65	0	0	0	0.028771
H2-Q10	816.452698	698.122498	689.624878	562.710754
Foxd3	0	0	0.011911	0
Rplp0	187.613571	195.003586	971.654663	916.007568
Ppp1r3c	11.797048	7.006755	6.652651	4.877698
Rps28	131.655853	142.626389	213.531418	187.078705
Ifit1bl2	0	0	0.016452	0.077418
Bmpr2	2.918046	3.125504	3.388327	3.423888
Tmem128	9.67535	10.994832	16.390726	20.801338
Lyar	8.009093	9.339906	37.100494	38.556805
Trmt2b	6.753886	4.986854	3.001213	2.682212
B3galt4	0.191671	0	0.067748	0.071663
Tspan6	0	0	0.219358	0.509324
Trim43c	0	0	0.193699	0.14911
Zfp563	0.619654	0.522102	0.605544	1.00754
Zfp763	0.294232	0.148494	0.469884	0.280522
Hist1h4j	1.078423	0.115105	0.128154	0.101004
Olfr1419	0	0	0.047566	0
Hdac8	1.972614	1.207932	2.239875	1.953914
Ms4a15	0	0	0	0.032819
S1pr3	0.314457	0.33961	0	0.125969
Pcna-ps2	4.343875	4.932425	2.254869	2.488077
Syngap1	0.033353	0	0.894864	0.992175
Ankrd23	0.440247	0.272906	5.32933	8.204708
Slc22a27	0.1708	0	0.461439	0.104411
Prkag1	13.594735	15.707852	32.6036	30.0291
BC003965	6.07107	6.263227	10.244485	11.219485
Gbx1	0	0	0.143278	0.08073
Gm14685	0	0	0.106253	0
Nnat	0.415378	0.570089	2.591485	2.268213
Blcap	11.860415	11.528793	76.545113	79.213737
Xkr9	4.291103	4.298258	4.170193	2.420919
Myl9	0.973934	1.524925	0.169163	0.07476
Pex26	10.567591	14.399768	5.394917	4.826956
Romo1	65.946869	65.983139	66.607201	56.693626
Arfgef1	14.656154	16.121727	20.00938	18.955786
Ccdc87	0	0.03199	0.104902	0.254349
Htatsf1	7.438838	10.003808	12.812926	14.54135
3110035E14Rik	0	0	0	0.017267
Sptbn2	7.716354	5.335726	5.470449	3.671752
Zfp991	0.268391	0.122896	0.323904	0.39743
Cxx1b	3.277937	2.387058	3.46317	2.188662
Cxx1a	3.75692	2.951719	2.800112	2.908133
Zfp760	0.522996	0.480794	0.596994	0.453339
